participant,timept,ts,target_x,target_y,trial_number,gazeX_s,gazeY_s,trial_ts,occl_ts,unwrap_gaze_phase_R,unwrap_target_phase_R,phase_diff_unwrap,first_saccade
9,trial_start,119482.13614603599,-13.452002071381049,-1.133939441869368,422,-14.175911715169912,0.5802289261066349,1.8180332689953502,0,4.753296771064637,4.628292574232714,0.12500419683192288,FALSE
9,launch,119482.3340931765,-13.153830231642932,3.0365467277955576,422,-13.72673409871837,3.948783851086195,2.0159804095019354,0.19794714050658513,4.992496776007078,4.939263431177121,0.05323334482995712,TRUE
9,landing,119482.3800929065,-12.899380059859652,3.9812986598641276,422,-7.4301197439813,6.99524888227584,2.0619801395077957,0.24394687051244546,5.467650014649226,5.011755817345925,0.4558941973033006,TRUE
9,launch,119482.5141045475,-11.779134714146489,6.595364306354492,422,-7.195650527411296,8.22524733308219,2.195991780507029,0.3779585115116788,5.56445453248866,5.222815829935281,0.3416387025533787,FALSE
9,landing,119482.55209841,-11.370731248211541,7.27660282102605,422,-3.435252089582352,11.792574583924072,2.2339856430044165,0.41595237400906626,5.999723279951658,5.281660669868704,0.7180626100829537,FALSE
9,launch,119482.892125241,-6.070230253221675,12.058056990418468,422,-3.0376056455470484,12.576946125196669,2.574012473996845,0.7559792050014948,6.046201982604592,5.81680787734663,0.22939410525796244,FALSE
9,landing,119482.926101372,-5.4257822020551645,12.361423031339044,422,1.4580232773938833,11.723373543256677,2.6079886049992638,0.7899553360039135,6.40691888003215,5.869576401082232,0.5373424789499186,FALSE
9,launch,119483.16610715452,-0.49598845729251195,13.490868138858673,422,1.8320830655734464,12.134757651721731,2.8479943875281606,1.0299611185328104,6.433031727421813,6.246437103423529,0.18659462399828453,FALSE
9,landing,119483.20810968801,0.40516117340222496,13.493791433318936,422,6.3334600025451415,9.658979771720656,2.8899969210178824,1.0719636520225322,6.863561975362419,6.313202036291224,0.5503599390711953,FALSE
9,launch,119483.442095145,5.221196947459882,12.449312053652179,422,6.83984137609262,9.637902137856228,3.1239823780051665,1.3059491090098163,6.900379449130573,6.680300117155643,0.22007933197492946,FALSE
9,landing,119483.49413733448,6.222882467689638,11.979917190482315,422,8.31005846200723,5.563892997184992,3.176024567481363,1.357991298486013,7.263994393169426,6.762265945675009,0.5017284474944175,FALSE
9,launch,119483.590124892,7.950200319087125,10.910606029954232,422,8.603368290777546,5.530052167096561,3.2720121250022203,1.45397885600687,7.282700460164416,6.912893023732131,0.36980743643228475,FALSE
9,landing,119483.62809957401,8.578732491135128,10.423428856455985,422,9.573606213363721,2.1212034199901404,3.309986807013047,1.4919535380176967,7.635936345255531,6.971808479538126,0.664127865717405,FALSE
9,launch,119484.148092935,13.471296822666185,0.8766278515557104,422,10.273037489892715,0.7075964544822284,3.829980167996837,2.0119468990014866,7.785211262059808,7.788999501222918,-0.0037882391631098855,FALSE
9,landing,119484.17411891,13.495997339084823,0.32414617184532324,422,11.188523962670262,-1.6061722928275746,3.8560061430034693,2.037972874008119,7.996562848777269,7.829968302015443,0.16659454676182595,FALSE
9,trial_start,119487.7941206065,10.97990125716322,7.85422318350075,423,10.584902132021751,8.229133647077731,1.5200109495053766,0,0.9099632221073185,0.9498574780873424,-0.03989425598002394,FALSE
9,launch,119488.02410260153,13.046893302073329,3.467104582830676,423,12.577048881000591,4.993070341773959,1.7499929445330054,0.22998199502762873,1.192880069670237,1.3110576218861407,-0.11817755221590365,TRUE
9,landing,119488.058105615,13.21271690146609,2.768799489402918,423,9.02531108771451,3.4626402802455076,1.7839959580014693,0.26398500849609263,1.2044560483658953,1.3642297516421245,-0.1597737032762292,TRUE
9,launch,119488.3180963805,13.22574801857154,-2.7060639009968597,423,9.761207868817554,1.9207636301371223,2.0439867235108977,0.5239757740055211,1.3765034504152638,1.772616530591715,-0.3961130801764512,FALSE
9,landing,119488.36612830199,12.983287304026172,-3.6981760374643544,423,6.881287119860129,-3.262646488601807,2.0920186449948233,0.5720076954894466,2.0135371716876485,1.8482886715686306,0.16524850011901782,FALSE
9,launch,119488.53412579752,11.565804212134328,-6.962396508600314,423,6.901053787886134,-3.88701155245421,2.2600161405280232,0.7400051910226466,2.0837545681202227,2.1126713065003084,-0.028916738380085683,FALSE
9,landing,119488.60411371301,10.73235855942113,-8.189383595432755,423,-1.0120133416187027,-7.645367945979931,2.330004056013422,0.8099931065080455,3.2731970442494425,2.2226006337439257,1.0505964105055168,FALSE
9,launch,119489.184116807,0.11533211138717547,-13.49922114933795,423,-1.401048692775381,-8.16971537666076,2.9100071499997284,1.3899962004943518,3.3114334796787186,3.1330492491906305,0.17838423048808805,FALSE
9,landing,119489.218110481,-0.6158083179376064,-13.485670489523237,423,-3.6716499775539795,-7.570007953686858,2.944000824005343,1.4239898744999664,3.593189388127345,3.187224854596957,0.4059645335303883,FALSE
9,trial_start,119492.822130838,7.365050534377777,-11.313673487424232,424,6.131596494698718,-12.453761532462535,1.5599965335131856,0,2.6840845920803407,2.5645241346918866,0.11956045738845411,FALSE
9,launch,119493.19412570901,-0.09832699847432971,-13.49942386959518,424,0.6302507799516739,-14.027258523439182,1.9319914045190671,0.3719948710058816,3.0966924197395613,3.1488763169973186,-0.052183897257757295,TRUE
9,landing,119493.258129044,-1.464484200160129,-13.420312854703244,424,-8.367615412150071,-3.0170458941057268,1.9959947395109339,0.4359982059977483,4.366335783049732,3.2502870114096174,1.1160487716401146,TRUE
9,launch,119493.57411245,-7.676566070478747,-11.104830714781224,424,-8.820856630679632,-2.68305408238565,2.3119781455170596,0.751981612003874,4.41710943686727,3.7464434020914164,0.670666034775854,FALSE
9,landing,119493.61011556051,-8.283664782072364,-10.659602993411585,424,-12.889683743996901,-1.0149784281508527,2.3479812560253777,0.7879847225121921,4.633807657865024,3.8022184819827167,0.8315891758823071,FALSE
9,launch,119494.26212467,-13.411559524981655,1.540414235201022,424,-13.114549220452176,0.5785671147705391,2.9999903655116213,1.4399938319984358,4.756476824770365,4.826745073203358,-0.07026824843299284,FALSE
9,landing,119494.30012730301,-13.296403895437397,2.3350997289234905,424,-10.370638493003412,4.3608956990487044,3.0379929985210765,1.477996465007891,5.110445380339364,4.886235085976336,0.22421029436302753,FALSE
9,trial_start,119497.20212161046,-0.2660250079959591,-13.497189358790017,425,-1.6192793350632333,-13.885540692614098,1.2179985749389743,0,3.25768451567765,3.161299761589347,0.09638475408830338,FALSE
9,launch,119497.508129654,-6.482436486103514,-11.841462101833645,425,-6.276669634231393,-12.611999520867114,1.5240066184778698,0.30600804353889544,3.603378074038304,3.6424648110670517,-0.03908673702874754,TRUE
9,landing,119497.56214147348,-7.465927747817067,-11.247639577631794,425,-8.584456360140551,-3.578914596676406,1.5780184379545972,0.36001986301562283,4.317393628136204,3.727592252850803,0.5898013752854014,TRUE
9,launch,119497.77414069099,-10.728365792824832,-8.194186818467283,425,-8.957422607299817,-2.958419333872612,1.7900176554685459,0.5720190805295715,4.393392784192152,4.0601223960763875,0.33327038811576415,FALSE
9,landing,119497.8061219825,-11.128294676056473,-7.6423467908795875,425,-12.245132224705612,-2.4361929217432414,1.8219989469798747,0.6040003720409004,4.516001364698882,4.110611681254801,0.40538968344408133,FALSE
9,trial_start,119501.5321281155,-6.916677145746012,-11.593397689261291,426,-7.6988774075686255,-11.510043144091522,1.9280192635196727,0,3.7311283858830167,3.679511971189976,0.05161641469304046,FALSE
9,launch,119501.94014392352,-12.481098303462511,-5.1448317822605905,426,-11.000858606034503,-8.401872412074402,2.3360350715374807,0.408015808017808,4.060147708095606,4.321401376548985,-0.26125366845337883,TRUE
9,landing,119501.9901421415,-12.84676523917965,-4.148211176988035,426,-13.046395412006436,-0.5147459326717847,2.386033289512852,0.45801402599317953,4.6729544037024215,4.400058287285038,0.27289611641738354,TRUE
9,launch,119502.35013972901,-13.071250369208617,3.3751763620481983,426,-12.87257913756046,0.7818840938970426,2.746030877024168,0.8180116135044955,4.773054729815346,4.965083151688815,-0.19202842187346914,FALSE
